id,question_id,question_field,option_order,option_name,option_label,option_label_es,option_text,option_text_es,option_value,option_datatype,option_textdata_size,option_textdata_type,option_label_link,option_help_bubble,option_help_bubble_es,option_help_parenting,option_help_parenting_es,option_help_legal,option_help_legal_es,option_help_code,option_help_code_es,option_label_pt,option_text_pt,option_show_label
4030,643,religiousWorship,30,Native American Religion ,,,,,,,,,,,,,,,,,,,,
4031,643,religiousWorship,31,New Age ,,,,,,,,,,,,,,,,,,,,
2676,1009,disputeResNoticeType,4,E-mail w/ Receipt (acknowledged by reply)  ,,,,,,,,,,,,,,,,,,,,
2677,1009,disputeResNoticeType,5,E-mail,,,,,,,,,,,,,,,,,,,,
2673,1009,disputeResNoticeType,1,Verbal (in person/phone/voicemail),,,,,Verbal (in person/phone/ voicemail),,,,,,,,,,,,,,,
2674,1009,disputeResNoticeType,2,Letter (hand-delivery/mail/fax),,,,,Letter (hand-delivery/mail/fax),,,,,,,,,,,,,,,
2675,1009,disputeResNoticeType,3,Letter w/ Receipt (certified mail/overnite delivery/courier)  ,,,,,Letter w/ Receipt (certified mail/overnite delivery/courier)  ,,,,,,,,,,,,,,,
1678,357,disResType,2,coin toss,coin toss,,,,coin toss,,,,,,,,,,,,,,,
7583,1789,reliabilityP1,1,usually,usually,,,,usually,,0,text,,,,,,,,,,,,
7374,1762,goodGradeAverage,11,other,other,,,,other,,10,text,,,,,,,,,,,,
1139,616,alienationExistsLevel,4,moderate,moderate,,,,moderate,,,,,,,,,,,,,,,
2682,616,alienationExistsLevel,2,low,,,,,,,,,,,,,,,,,,,,
1140,616,alienationExistsLevel,6,borg,borg,,,,borg,,,,,,,,,,,,,,,
2683,616,alienationExistsLevel,5,high,,,,,,,,,,,,,,,,,,,,
2646,1005,partyTime,1,no way,,,,,,,,,,,,,,,,,,,,
6037,1449,dup_numberOfOtherCampTypes,1,2,2,,,,2,,,,,,,,,,,,,,,
6038,1449,dup_numberOfOtherCampTypes,0,1,1,,,,1,,,,,,,,,,,,,,,
2647,1005,partyTime,2,ok,,,,,ok,,,,,,,,,,,,,,,
7010,704,schoolGradeLevel,6,3rdGrade,3rd grade,,,,3rdGrade,,0,,,,,,,,,,,,,
4032,643,religiousWorship,32,Nonreligious/Secular ,,,,,,,,,,,,,,,,,,,,
4033,643,religiousWorship,33,Scientology ,,,,,,,,,,,,,,,,,,,,
7011,704,schoolGradeLevel,7,4thGrade,4th grade,,,,4thGrade,,0,,,,,,,,,,,,,
4034,643,religiousWorship,34,Sikhism ,,,,,,,,,,,,,,,,,,,,
4035,643,religiousWorship,35,Spiritualist ,,,,,,,,,,,,,,,,,,,,
6044,1453,dup_MartinLutherKingWhichDay,2,3 day weekend,,,,,,,,,,,,,,,,,,,,
6045,1453,dup_MartinLutherKingWhichDay,3,WashingtonsBirthdayOnly,Washington's Birthday only,,,,WashingtonsBirthdayOnly,,0,,,,,,,,,,,,,
6046,1405,VisitationStartDay,0,Sunday,,,,,Sunday,,0,text,,,,,,,,,,,,
7584,1789,reliabilityP1,2,rarely,rarely,,,,rarely,,0,text,,,,,,,,,,,,
8105,2092,dup_parentOneAbusedAsChildType,4,verbal,verbal,,,,verbal,,0,,,,,,,,,,,,,
6047,1405,VisitationStartDay,1,Monday,,,,,Monday,,0,text,,,,,,,,,,,,
2523,985,fireHeatElectric,3,heat,,,,,heat,,,,,,,,,,,,,,,
6048,1405,VisitationStartDay,2,Tuesday,,,,,Tuesday,,0,text,,,,,,,,,,,,
8518,2186,sexEducationfemaleReproduction,0,weHaveAPlan,we have a plan,,,,weHaveAPlan,,0,text,,,,,,,,,,,,
6049,1405,VisitationStartDay,3,Wednesday,,,,,Wednesday,,0,text,,,,,,,,,,,,
6050,1405,VisitationStartDay,4,Thursday,,,,,Thursday,,0,text,,,,,,,,,,,,
1145,618,alienationSolution,1,counseling for Vpartner,"counseling for [[field Parent_FirstName(2) ""your partner""]]",,,,counseling for Vpartner,,,,,,,,,,,,,,,
2669,1007,specNeedsInterventionType,1,mediation,,,,,,,,,,,,,,,,,,,,
6051,1405,VisitationStartDay,5,Friday,,,,,Friday,,0,text,,,,,,,,,,,,
2670,1007,specNeedsInterventionType,2,counseling,,,,,,,,,,,,,,,,,,,,
6052,1405,VisitationStartDay,6,Saturday,,,,,Saturday,,0,text,,,,,,,,,,,,
6053,1406,VisitationEndDay,0,Sunday,,,,,Sunday,,0,text,,,,,,,,,,,,
6054,1406,VisitationEndDay,1,Monday,,,,,Monday,,0,text,,,,,,,,,,,,
6055,1406,VisitationEndDay,2,Tuesday,,,,,Tuesday,,0,text,,,,,,,,,,,,
8558,2206,dup_AddressState,24,MS,,,,,,,0,,,,,,,,,,,,,
8559,2206,dup_AddressState,23,MN,,,,,,,0,,,,,,,,,,,,,
6019,1443,dup_numberOfOtherCampActivities,0,1,1,,,,1,,,,,,,,,,,,,,,
6020,1443,dup_numberOfOtherCampActivities,1,2,2,,,,2,,,,,,,,,,,,,,,
6021,1443,dup_numberOfOtherCampActivities,2,3,,,,,,,,,,,,,,,,,,,,
6022,1443,dup_numberOfOtherCampActivities,3,4,4,,,,4,,,,,,,,,,,,,,,
6023,1443,dup_numberOfOtherCampActivities,4,5,5,,,,5,,,,,,,,,,,,,,,
2671,1007,specNeedsInterventionType,3,facilitation,,,,,,,,,,,,,,,,,,,,
6024,1443,dup_numberOfOtherCampActivities,5,6,6,,,,6,,,,,,,,,,,,,,,
3074,758,flossingCurrent,1,afterEachMeal,after each meal,,,,afterEachMeal,,,,,,,,,,,,,,,
3075,758,flossingCurrent,2,onceEachDay,once each day,,,,onceEachDay,,,,,,,,,,,,,,,
3076,758,flossingCurrent,3,afterDinner,after dinner,,,,afterDinner,,,,,,,,,,,,,,,
3077,758,flossingCurrent,4,beforeBedtime,before bedtime,,,,beforeBedtime,,,,,,,,,,,,,,,
6025,1443,dup_numberOfOtherCampActivities,6,7,7,,,,7,,,,,,,,,,,,,,,
7281,1754,allowancePayer,0,bothParentsEqually,both parents equally,,,,bothParentsEqually,,0,text,,,,,,,,,,,,
1225,640,religiousWorshipDriver,4,other driver:,other driver:,,,,other driver:,,12,text,,,,,,,,,,,,
1217,639,religiousTrainingDriver,25,other driver:,other driver:,,,,other driver:,,12,text,,,,,,,,,,,,
2832,1042,friendsParentConfide,3,VparentOne,"[[field Parent_FirstName(1) ""Parent one""]]",,,,VparentOne,,,,,,,,,,,,,,,
7542,1786,dup_discomfortNoShowP1,1,always,always,,,,always,,0,text,,,,,,,,,,,,
7585,1789,reliabilityP1,3,never,never,,,,never,,0,text,,,,,,,,,,,,
2656,638,religiousTrainingPayment,14,other payer:,other payer:,,,,other payer:,,12,text,,,,,,,,,,,,
3086,1212,dentalFinancialResponsible,1,bothEqually,both equally,,,,bothEqually,,,,,,,,,,,,,,,
7064,1741,dup_religiousWorship,29,Islam ,,,,,,,0,,,,,,,,,,,,,
7065,1741,dup_religiousWorship,28,Humanist ,,,,,,,0,,,,,,,,,,,,,
3091,1213,visionCheck,1,yes,yes,,,,yes,,,,,,,,,,,,,,,
3092,1213,visionCheck,2,no,no,,,,no,,,,,,,,,,,,,,,
3093,1214,visionChange,1,no,no,,,,no,,,,,,,,,,,,,,,
3094,1214,visionChange,2,yes,yes,,,,yes,,,,,,,,,,,,,,,
7066,1741,dup_religiousWorship,27,Hinduism ,,,,,,,0,,,,,,,,,,,,,
7067,1741,dup_religiousWorship,26,Eckankar,,,,,,,0,,,,,,,,,,,,,
7068,1741,dup_religiousWorship,24,Christian - Wesleyan ,,,,,,,0,,,,,,,,,,,,,
3097,1215,dup_dentalFinancialResponsible,1,bothEqually,both equally,,,,bothEqually,,,,,,,,,,,,,,,
3103,1224,dup_orthodontiaFinancialResponsible,1,bothEqually,both equally,,,,bothEqually,,,,,,,,,,,,,,,
7069,1741,dup_religiousWorship,23,Christian - United Church of Christ ,,,,,,,0,,,,,,,,,,,,,
7070,1741,dup_religiousWorship,22,Christian - Presbyterian ,,,,,,,0,,,,,,,,,,,,,
3106,1225,dup_orthodontiaCare,2,yes,yes,,,,yes,,,,,,,,,,,,,,,
3107,1225,dup_orthodontiaCare,1,no,no,,,,no,,,,,,,,,,,,,,,
3108,1226,dup_orthodonticFinancialResponsible,3,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
3109,1226,dup_orthodonticFinancialResponsible,2,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3110,1226,dup_orthodonticFinancialResponsible,1,bothEqually,both equally,,,,bothEqually,,,,,,,,,,,,,,,
5974,1407,dup_NumberOfChildren,16,16,16,,,,16,,,,,,,,,,,,,,,
5975,1407,dup_NumberOfChildren,15,15,15,,,,15,,,,,,,,,,,,,,,
5976,1407,dup_NumberOfChildren,14,14,14,,,,14,,,,,,,,,,,,,,,
5977,1407,dup_NumberOfChildren,13,13,13,,,,13,,,,,,,,,,,,,,,
9973,843,friendsNumbers,5,threeToFour,three to four,,,,threeToFour,,0,text,,,,,,,,,,,,
3117,1232,dup_guardian,2,no,no,,,,no,,,,,,,,,,,,,,,
3118,1232,dup_guardian,1,yes,yes,,,,yes,,,,,,,,,,,,,,,
3119,1233,dup_will,1,yes,yes,,,,yes,,,,,,,,,,,,,,,
3120,1233,dup_will,2,no,no,,,,no,,,,,,,,,,,,,,,
3125,1238,FBOAccounts,1,no,no,,,,no,,,,,,,,,,,,,,,
3126,1238,FBOAccounts,2,yes,yes,,,,yes,,,,,,,,,,,,,,,
3127,1239,dup_dup_dup_trustAssets,2,no,no,,,,no,,,,,,,,,,,,,,,
3128,1239,dup_dup_dup_trustAssets,1,yes,yes,,,,yes,,,,,,,,,,,,,,,
3129,1240,dup_dup_trustAssets,1,yes,yes,,,,yes,,,,,,,,,,,,,,,
3130,1240,dup_dup_trustAssets,2,no,no,,,,no,,,,,,,,,,,,,,,
5978,1407,dup_NumberOfChildren,12,12,12,,,,12,,,,,,,,,,,,,,,
5979,1407,dup_NumberOfChildren,11,11,11,,,,11,,,,,,,,,,,,,,,
5980,1407,dup_NumberOfChildren,10,10,10,,,,10,,,,,,,,,,,,,,,
5981,1407,dup_NumberOfChildren,9,9,9,,,,9,,,,,,,,,,,,,,,
5982,1407,dup_NumberOfChildren,8,8,8,,,,8,,,,,,,,,,,,,,,
5983,1407,dup_NumberOfChildren,7,7,7,,,,7,,,,,,,,,,,,,,,
2251,417,disabilitySharedResponRefuseGuil,3,pride,,,,,,,,,,,,,,,,,,,,
2253,417,disabilitySharedResponRefuseGuil,6,need fullfillment,,,,,,,,,,,,,,,,,,,,
2252,417,disabilitySharedResponRefuseGuil,5,control,,,,,,,,,,,,,,,,,,,,
633,417,disabilitySharedResponRefuseGuil,4,guilt,guilt,culpabilidad,,,guilt,,,,,,,,,,,,,,,
3137,417,disabilitySharedResponRefuseGuil,2,notAProblem,not a problem,,,,notAProblem,,,,,,,,,,,,,,,
5984,1407,dup_NumberOfChildren,6,6,6,,,,6,,,,,,,,,,,,,,,
5985,1407,dup_NumberOfChildren,5,5,5,,,,5,,,,,,,,,,,,,,,
4878,1379,dup_MarriageState,1,AL,,,,,,,,,,,,,,,,,,,,
5986,1407,dup_NumberOfChildren,4,4,4,,,,4,,,,,,,,,,,,,,,
5987,1407,dup_NumberOfChildren,3,3,3,,,,3,,,,,,,,,,,,,,,
8209,2121,dup_alcoholAbuseSolutionC1,13,other,other,,,,other,,20,text,,,,,,,,,,,,
7071,1741,dup_religiousWorship,21,Christian - Pentecostal,,,,,,,0,,,,,,,,,,,,,
5988,1407,dup_NumberOfChildren,2,2,2,,,,2,,,,,,,,,,,,,,,
5989,1407,dup_NumberOfChildren,1,1,1,,,,1,,,,,,,,,,,,,,,
5993,1424,dup_addVacation,2,3,,,,,,,,,,,,,,,,,,,,
5994,1424,dup_addVacation,1,2,,,,,,,,,,,,,,,,,,,,
5995,1424,dup_addVacation,0,1,,,,,,,,,,,,,,,,,,,,
6000,1430,numberOfOtherSpecialDays,0,1,1,,,,1,,0,text,,,,,,,,,,,,
6001,1430,numberOfOtherSpecialDays,1,2,2,,,,2,,0,text,,,,,,,,,,,,
6002,1430,numberOfOtherSpecialDays,2,3,,,,,,,0,text,,,,,,,,,,,,
6003,1430,numberOfOtherSpecialDays,3,4,4,,,,4,,0,text,,,,,,,,,,,,
7765,2026,dup_numberOfOtherSpecialDays,4,5,5,,,,5,,0,text,,,,,,,,,,,,
6004,1430,numberOfOtherSpecialDays,4,5,5,,,,5,,0,text,,,,,,,,,,,,
3152,1250,supplements,2,no,,,,,,,,,,,,,,,,,,,,
3151,1250,supplements,1,yes,,,,,yes,,,,,,,,,,,,,,,
3153,1251,supplementsType,1,proteinPowder,protein powder,,,,proteinPowder,,,,,,,,,,,,,,,
6005,1430,numberOfOtherSpecialDays,5,6,6,,,,6,,0,text,,,,,,,,,,,,
589,144,Illness,26,infection,infection,infección,,,infection,,,,,,,,,,,,,,,
588,144,Illness,25,birth,birth,nacimiento,,,birth,,,,,,,,,,,,,,,
587,144,Illness,24,blood,blood,sangre,,,blood,,,,,,,,,,,,,,,
586,144,Illness,23,hearing,hearing,oído,,,hearing,,,,,,,,,,,,,,,
585,144,Illness,22,vision,vision,visión,,,vision,,,,,,,,,,,,,,,
584,144,Illness,21,dental,dental,dental,,,dental,,,,,,,,,,,,,,,
583,144,Illness,20,skin,skin,piel,,,skin,,,,,,,,,,,,,,,
582,144,Illness,19,endocrine,endocrine,endocrino,,,endocrine,,,,,,,,,,,,,,,
581,144,Illness,18,nervous system,nervous system,sistema nervioso,,,nervous system,,,,,,,,,,,,,,,
580,144,Illness,17,allergies,allergies,alergias,,,allergies,,,,,,,,,,,,,,,
579,144,Illness,16,kidney/urinary,kidney/urinary,riñones / urinario,,,kidney/urinary,,,,,,,,,,,,,,,
578,144,Illness,15,lymph/spleen,lymph/spleen,linfa / bazo,,,lymph/spleen,,,,,,,,,,,,,,,
577,144,Illness,14,stomach/liver,stomach/liver,estómago / hígado,,,stomach/liver,,,,,,,,,,,,,,,
576,144,Illness,13,brain,brain,cerebro,,,brain,,,,,,,,,,,,,,,
575,144,Illness,12,lungs,lungs,pulmones,,,lungs,,,,,,,,,,,,,,,
574,144,Illness,11,heart,heart,corazón,,,heart,,,,,,,,,,,,,,,
573,144,Illness,10,breathing,breathing,respiración,,,breathing,,,,,,,,,,,,,,,
572,144,Illness,9,bones/joints,bones/joints,huesos /coyunturas,,,bones/joints,,,,,,,,,,,,,,,
571,144,Illness,8,muscles,muscles,músculos,,,muscles,,,,,,,,,,,,,,,
570,144,Illness,7,diet/nutrition,diet/nutrition,dieta/ nutrición,,,diet/nutrition,,,,,,,,,,,,,,,
569,144,Illness,6,metabolic disorder,metabolic disorder,trastorno metabólico,,,metabolic disorder,,,,,,,,,,,,,,,
568,144,Illness,5,infectious disease,infectious disease,enfermedad infecciosa,,,infectious disease,,,,,,,,,,,,,,,
566,144,Illness,3,eye/vision,eye/vision,ojo / visión,,,eye/vision,,,,,,,,,,,,,,,
567,144,Illness,4,ear,ear,oído,,,ear,,,,,,,,,,,,,,,
6006,1430,numberOfOtherSpecialDays,6,7,7,,,,7,,0,text,,,,,,,,,,,,
592,145,Disability,5,emotional,emotional,emocional,,,emotional,,,,,,,,,,,,,,,
591,145,Disability,4,mental,mental,mental,,,mental,,,,,,,,,,,,,,,
590,145,Disability,3,physical,physical,físico,,,physical,,,,,,,,,,,,,,,
8216,2122,dup_abuseProofType,5,childAdmittedDrinking,"[[field ChildData_FirstName(ii)""child"" ]] admitted drinking",,,,childAdmittedDrinking,,0,text,,,,,,,,,,,,
7858,2035,ReportsToDo,15,ParentingPlanFullParentDating,&nbsp;&nbsp;&nbsp;&nbsp;- Parent Dating,,,,PPFDAT,,0,text,,,,,,,,,,,,
9327,2264,motherOrFather,1,Mother,Mother,,,,Mother,,0,text,,,,,,,,,,,,
9371,2281,Custody_Disability,1,Screen,Screen,Screen,,,Screen,,,,,,,,,,,,,,,
2860,941,cleanliness,3,fieldCustodyAgreementNameHelpsClean,[[field Custody_AgreementName]] helps clean,,,,fieldCustodyAgreementNameHelpsClean,,,,,,,,,,,,,,,
5715,1395,dup_parentOneNationality,23,Bermuda,,,,,,,,,,,,,,,,,,,,
2859,941,cleanliness,2,fieldParentFirstName2 cleans,[[field Parent_FirstName(2)]] cleans,,,,fieldParentFirstName2 cleans,,,,,,,,,,,,,,,
3160,1258,residentAdultParentRelationship,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3161,1258,residentAdultParentRelationship,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
3162,1259,dup_residentAdultParentRelationship,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
3163,1259,dup_residentAdultParentRelationship,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3164,1260,dup_residentAdultParentRelationship2,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3165,1260,dup_residentAdultParentRelationship2,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
3028,1179,dup_dup_alienationExistence,3,fieldParentFirstName2theOtherParentBelieves,"[[field Parent_FirstName(2) ""the other parent""]] believes",,,,fieldParentFirstName2theOtherParentBelieves,,,,,,,,,,,,,,,
3009,1174,dup_alienationAttemptProof,2,verbalThreatByfieldParentFirstName2theOtherParent,"verbal threat by [[field Parent_FirstName(2) ""the other parent""]]",,,,verbalThreatByfieldParentFirstName2theOtherParent,,,,,,,,,,,,,,,
7624,1802,sharingNaturalEmergency,5,asSoonAsPossible,as soon as possible,,,,asSoonAsPossible,,0,text,,,,,,,,,,,,
7127,531,adoptedBirthMother,2,contactsByPhone,contacts by phone,,,,contactsByPhone,,0,,,,,,,,,,,,,
3806,1329,dup_immigrationStatus,1,USCitizen,U.S. citizen,,,,USCitizen,,0,text,,,,,,,,,,,,
5963,1329,citizenImmigrationStatus,4,otherCitizen,other citizen,,,,otherCitizen,,10,text,,specify citizen status from another country,,,,,,,,,,
5964,1399,dup_Height,6,6,6,,,,6,,,,,,,,,,,,,,,
5965,1399,dup_Height,5,5,5,,,,5,,,,,,,,,,,,,,,
5966,1399,dup_Height,4,4,4,,,,4,,,,,,,,,,,,,,,
5967,1399,dup_Height,3,3,3,,,,3,,,,,,,,,,,,,,,
5968,1399,dup_Height,2,2,2,,,,2,,,,,,,,,,,,,,,
5969,1399,dup_Height,1,1,1,,,,1,,,,,,,,,,,,,,,
3114,1215,visionlFinancialResponsible,4,other,other,,,,other,,10,text,,pick 0 to 100 %,,,,,,,,,,
7219,973,gunLockLoadAmmo,4,aLockedCabinet,a locked cabinet,,,,aLockedCabinet,,0,,,,,,,,,,,,,
3501,944,choreListPayment,8,writtenThanks,written thanks,,,,writtenThanks,,0,,,,,,,,,,,,,
3249,944,choreListPayment,10,other reward,other reward:,,,,other reward,,10,text,,,,,,,,,,,,
2316,944,choreListPayment,9,food and shelter,,,,,food and shelter,,,,,,,,,,,,,,,
11647,2650,nationalityPaternalParentOne,30,Brazil,Brazil,,,,Brazil,,,,,,,,,,,,,,,
11648,2650,nationalityPaternalParentOne,31,Brunei,Brunei,,,,Brunei,,,,,,,,,,,,,,,
11649,2650,nationalityPaternalParentOne,32,Bulgaria,Bulgaria,,,,Bulgaria,,,,,,,,,,,,,,,
11650,2650,nationalityPaternalParentOne,33,BurkinaFaso,Burkina Faso,,,,BurkinaFaso,,,,,,,,,,,,,,,
11651,2650,nationalityPaternalParentOne,34,Burundi,Burundi,,,,Burundi,,,,,,,,,,,,,,,
11652,2650,nationalityPaternalParentOne,35,Cambodia,Cambodia,,,,Cambodia,,,,,,,,,,,,,,,
11653,2650,nationalityPaternalParentOne,36,Cameroon,Cameroon,,,,Cameroon,,,,,,,,,,,,,,,
11654,2650,nationalityPaternalParentOne,37,Canada,Canada,,,,Canada,,,,,,,,,,,,,,,
11655,2650,nationalityPaternalParentOne,38,CapeVerde,Cape Verde,,,,CapeVerde,,,,,,,,,,,,,,,
11656,2650,nationalityPaternalParentOne,39,CaymanIslands,Cayman Islands,,,,CaymanIslands,,,,,,,,,,,,,,,
11657,2650,nationalityPaternalParentOne,40,CentralAfricanRepublic,Central African Republic,,,,CentralAfricanRepublic,,,,,,,,,,,,,,,
11658,2650,nationalityPaternalParentOne,41,Chad,Chad,,,,Chad,,,,,,,,,,,,,,,
11659,2650,nationalityPaternalParentOne,42,ChannelIslands,Channel Islands,,,,ChannelIslands,,,,,,,,,,,,,,,
11660,2650,nationalityPaternalParentOne,43,Chile,Chile,,,,Chile,,,,,,,,,,,,,,,
11661,2650,nationalityPaternalParentOne,44,China,China,,,,China,,,,,,,,,,,,,,,
11662,2650,nationalityPaternalParentOne,45,Colombia,Colombia,,,,Colombia,,,,,,,,,,,,,,,
11663,2650,nationalityPaternalParentOne,46,Comoros,Comoros,,,,Comoros,,,,,,,,,,,,,,,
3199,782,contactEducation,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3200,782,contactEducation,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
11664,2650,nationalityPaternalParentOne,47,CongoDemRep,"Congo, Dem. Rep.",,,,CongoDemRep,,,,,,,,,,,,,,,
5952,1397,dup_SecondLanguageFluency,2,understands,understands,,,,understands,,,,,,,,,,,,,,,
5951,1397,dup_SecondLanguageFluency,3,speaks,speaks,,,,speaks,,,,,,,,,,,,,,,
5950,1397,dup_SecondLanguageFluency,4,reads,reads,,,,reads,,,,,,,,,,,,,,,
5949,1397,dup_SecondLanguageFluency,5,writes,writes,,,,writes,,,,,,,,,,,,,,,
9594,584,drinking,8,other,other,,,,other,,30,text,,,,,,,,,,,,
798,522,primaryLanguageAbility,6,writes,writes,escribe,,,writes,,,,,,,,,,,,,,,
3201,912,contactChildcare,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3202,912,contactChildcare,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
3203,913,contactDaycare,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3204,913,contactDaycare,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
3205,783,contactSpecEducation,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3206,783,contactSpecEducation,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
3207,784,contactMedical,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3208,784,contactMedical,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
7113,1036,childcareReference,10,anAdvertisement,an advertisement,,,,anAdvertisement,,0,,,,,,,,,,,,,
3209,785,contactDental,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3210,785,contactDental,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
9593,948,respectNames,8,aPronounheOrShe,a pronoun (he or she),,,,aPronounheOrShe,,0,text,,,,,,,,,,,,
7072,1741,dup_religiousWorship,20,Christian - Other,,,,,,,0,,,,,,,,,,,,,
3213,788,contactSports,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3214,788,contactSports,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
9545,948,respectNames,9,aProfanity,a profanity,,,,aProfanity,,0,text,,,,,,,,,,,,
3215,789,contactReligion,1,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3216,789,contactReligion,2,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
7590,1798,dup_reliabilityP1,3,never,never,,,,never,,0,text,,,,,,,,,,,,
3219,358,disResCostOwner,7,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3220,358,disResCostOwner,8,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
1114,358,disResCostOwner,20,mediator/judge decides,mediator/judge decides,,,,mediator/judge decides,,,,,,,,,,,,,,,
2678,358,disResCostOwner,11,winner,winner,,,,winner,,,,,,,,,,,,,,,
2679,358,disResCostOwner,12,loser,loser,,,,loser,,,,,,,,,,,,,,,
1117,358,disResCostOwner,6,both parents equally,both parents equally,,,,both parents equally,,,,,,,,,,,,,,,
7073,1741,dup_religiousWorship,19,Christian - Methodist ,,,,,,,0,,,,,,,,,,,,,
10264,2440,dup_Nationality,159,Qatar,,,,,,,0,,,,,,,,,,,,,
3223,169,TransportToVisitation,3,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
7074,1741,dup_religiousWorship,18,Christian - Lutheran ,,,,,,,0,,,,,,,,,,,,,
7075,1741,dup_religiousWorship,17,Christian - Latter-day Saints/Mormon ,,,,,,,0,,,,,,,,,,,,,
2218,667,teamSportsDriver,4,fieldParentFirstName2ShallDrive,[[field Parent_FirstName(2)]] shall drive,,%,,fieldParentFirstName2ShallDrive,,2,text,,,,,,,,,,,,
3226,170,TransportFromVisitation,5,fieldParentFirstName1,[[field Parent_FirstName(1)]],,,,fieldParentFirstName1,,,,,,,,,,,,,,,
3227,170,TransportFromVisitation,6,fieldParentFirstName2,[[field Parent_FirstName(2)]],,,,fieldParentFirstName2,,,,,,,,,,,,,,,
7591,1798,dup_reliabilityP1,2,rarely,rarely,,,,rarely,,0,text,,,,,,,,,,,,
7592,1798,dup_reliabilityP1,1,usually,usually,,,,usually,,0,text,,,,,,,,,,,,
3228,736,ColumbusDayWhichDay,1,3DayWeekend,3 day weekend,,,,3DayWeekend,,,,,,,,,,,,,,,
3229,736,ColumbusDayWhichDay,2,ColumbusDayOnly,Columbus Day only,,,,ColumbusDayOnly,,,,,,,,,,,,,,,
8519,2186,sexEducationfemaleReproduction,1,weDoNotHaveAPlan,we do not have a plan,,,,weDoNotHaveAPlan,,0,text,,,,,,,,,,,,
8560,2206,dup_AddressState,25,MO,,,,,,,0,,,,,,,,,,,,,
10265,2440,dup_Nationality,160,Reunion,,,,,,,0,,,,,,,,,,,,,
10266,2440,dup_Nationality,161,Romania,,,,,,,0,,,,,,,,,,,,,
10267,2440,dup_Nationality,2,Afghanistan,,,,,,,0,,,,,,,,,,,,,
10268,2440,dup_Nationality,3,Albania,,,,,,,0,,,,,,,,,,,,,
2194,648,camp,2,fieldParentFirstName1Agrees,[[field Parent_FirstName(1)]] agrees,,,,fieldParentFirstName1Agrees,,,,,,,,,,,,,,,
2195,648,camp,3,fieldParentFirstName2Agrees,[[field Parent_FirstName(2)]] agrees,,,,fieldParentFirstName2Agrees,,,,,,,,,,,,,,,
699,463,SecondLanguage,2,Spanish,Spanish,español,,,Spanish,,0,,,,,,,,,,,,,
